HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category	Approve	Reject
2S5VP3TVOK5U2AS0GMHESZFZZJG52L	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			21T4IXKO2L9245ZVSLO32OCDQCJCD5	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 14:12:03 GMT 2012	Tue Apr 03 14:12:16 GMT 2012	Sun Apr 08 07:12:16 PDT 2012				13	0% (0/0)	0% (0/0)	0% (0/0)	150	Africa	21	In the 15 th and 16 th centuries&#44they ushered in an Age of Discovery&#44rounding	Africa	s Cape of Good Hope and eventually reaching India and the Pacific .	LOC	Category1		
2S5VP3TVOK5U2AS0GMHESZFZZJG52L	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			224XKNQY2RCJ7XQYDTUHV0KVTMUR2E	AWRAXV1RIYR0M	Submitted	Tue Apr 03 13:57:34 GMT 2012	Tue Apr 03 13:57:39 GMT 2012	Sun Apr 08 06:57:39 PDT 2012				5	0% (0/0)	0% (0/0)	0% (0/0)	150	Africa	21	In the 15 th and 16 th centuries&#44they ushered in an Age of Discovery&#44rounding	Africa	s Cape of Good Hope and eventually reaching India and the Pacific .	LOC	Category1		
2S5VP3TVOK5U2AS0GMHESZFZZJG52L	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2CFJQ2172Z99D8TA203VIBU2EUIZRH	A1C0X3AM7X75R9	Submitted	Tue Apr 03 12:58:07 GMT 2012	Tue Apr 03 12:58:14 GMT 2012	Sun Apr 08 05:58:14 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	150	Africa	21	In the 15 th and 16 th centuries&#44they ushered in an Age of Discovery&#44rounding	Africa	s Cape of Good Hope and eventually reaching India and the Pacific .	LOC	Category1		
2BT2YU98JHST82QKIU2JDIOCS5YCO6	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			24QT3DHJHP4B047FMDZRWX9YESKV2O	A356EVHB3TU90R	Submitted	Tue Apr 03 15:12:17 GMT 2012	Tue Apr 03 15:12:24 GMT 2012	Sun Apr 08 08:12:24 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	151	China	21	The climatic conditions of	China	s oven are nevertheless hostile to humans .	LOC	Category1		
2BT2YU98JHST82QKIU2JDIOCS5YCO6	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			28F5F3Q0JG5TLDABED24DF9T33BHD4	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:04:41 GMT 2012	Tue Apr 03 13:04:55 GMT 2012	Sun Apr 08 06:04:55 PDT 2012				14	0% (0/0)	0% (0/0)	0% (0/0)	151	China	21	The climatic conditions of	China	s oven are nevertheless hostile to humans .	LOC	Category1		
2BT2YU98JHST82QKIU2JDIOCS5YCO6	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2HYO33FDEY5CBNNKY6Q3CCRGWN20RT	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:11:13 GMT 2012	Tue Apr 03 13:11:35 GMT 2012	Sun Apr 08 06:11:35 PDT 2012				22	0% (0/0)	0% (0/0)	0% (0/0)	151	China	21	The climatic conditions of	China	s oven are nevertheless hostile to humans .	LOC	Category1		
2I8P6AUC26DGTY00FIM0JK0DXBHA37	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			249YW2GTP9RAUJSV4GX92SOGIBHOTM	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:21:50 GMT 2012	Tue Apr 03 13:22:04 GMT 2012	Sun Apr 08 06:22:04 PDT 2012				14	0% (0/0)	0% (0/0)	0% (0/0)	152	Europe	21	As Hausmann 's work grew more formal and Heartfield became the most effective agitprop artist in	Europe	&#44 Hch became more playful .	LOC	Category1		
2I8P6AUC26DGTY00FIM0JK0DXBHA37	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2BHC6SK9RJ85BQ5YWWDAEPMPZ294SB	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:53:21 GMT 2012	Tue Apr 03 13:53:36 GMT 2012	Sun Apr 08 06:53:36 PDT 2012				15	0% (0/0)	0% (0/0)	0% (0/0)	152	Europe	21	As Hausmann 's work grew more formal and Heartfield became the most effective agitprop artist in	Europe	&#44 Hch became more playful .	LOC	Category1		
2I8P6AUC26DGTY00FIM0JK0DXBHA37	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2XLBJ3MMDX5FCYA5KZ8BDMDYZTTZDD	AWRAXV1RIYR0M	Submitted	Tue Apr 03 13:08:46 GMT 2012	Tue Apr 03 13:08:58 GMT 2012	Sun Apr 08 06:08:58 PDT 2012				12	0% (0/0)	0% (0/0)	0% (0/0)	152	Europe	21	As Hausmann 's work grew more formal and Heartfield became the most effective agitprop artist in	Europe	&#44 Hch became more playful .	LOC	Category3		
2VG5COW0LGRZQZZQX036ZNU0546Y7A	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			26Y18N46UXFC0VSWUTKNHSNUVUUSQK	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 14:12:23 GMT 2012	Tue Apr 03 14:12:39 GMT 2012	Sun Apr 08 07:12:39 PDT 2012				16	0% (0/0)	0% (0/0)	0% (0/0)	153	America	21	And here it is : director of an action / romance with	America	's favorite hero .	ORG	Category1		
2VG5COW0LGRZQZZQX036ZNU0546Y7A	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2E66AUBXHWSHU688RA2Z0DRM8G13ZG	AWRAXV1RIYR0M	Submitted	Tue Apr 03 12:54:28 GMT 2012	Tue Apr 03 12:54:39 GMT 2012	Sun Apr 08 05:54:39 PDT 2012				11	0% (0/0)	0% (0/0)	0% (0/0)	153	America	21	And here it is : director of an action / romance with	America	's favorite hero .	ORG	Categpory2		
2VG5COW0LGRZQZZQX036ZNU0546Y7A	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2FMFJ51Y7QEOM6LPAG3SXMOG83HEBQ	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:51:38 GMT 2012	Tue Apr 03 13:51:56 GMT 2012	Sun Apr 08 06:51:56 PDT 2012				18	0% (0/0)	0% (0/0)	0% (0/0)	153	America	21	And here it is : director of an action / romance with	America	's favorite hero .	ORG	Categpory2		
21GEPLSP75KL9XJIL31HUEQWSIJSYR	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			23NOK5UFJ51YUH1NHUPQW1CT4YV7A5	A1C0X3AM7X75R9	Submitted	Tue Apr 03 14:08:31 GMT 2012	Tue Apr 03 14:08:41 GMT 2012	Sun Apr 08 07:08:41 PDT 2012				10	0% (0/0)	0% (0/0)	0% (0/0)	154	Canada	21	Third&#44immigration law enforcement should be strengthened&#44and the INS should tighten controls on the Canadian border ( including stepping up U . S . -	Canada	cooperation ) .	ORG	Categpory2		
21GEPLSP75KL9XJIL31HUEQWSIJSYR	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2TOKUDD8XMB3DUWYIQXUXO6UFQ1ODD	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:08:23 GMT 2012	Tue Apr 03 14:08:40 GMT 2012	Sun Apr 08 07:08:40 PDT 2012				17	0% (0/0)	0% (0/0)	0% (0/0)	154	Canada	21	Third&#44immigration law enforcement should be strengthened&#44and the INS should tighten controls on the Canadian border ( including stepping up U . S . -	Canada	cooperation ) .	ORG	Category3		
21GEPLSP75KL9XJIL31HUEQWSIJSYR	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2WGFXRDS4IC11P0MFY6M51A3T70YVT	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:47:18 GMT 2012	Tue Apr 03 13:47:34 GMT 2012	Sun Apr 08 06:47:34 PDT 2012				16	0% (0/0)	0% (0/0)	0% (0/0)	154	Canada	21	Third&#44immigration law enforcement should be strengthened&#44and the INS should tighten controls on the Canadian border ( including stepping up U . S . -	Canada	cooperation ) .	ORG	Categpory2		
23ZGYQ4J3NABT22LXUFY2IT22ATPCZ	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			21KQV66RLPHIGU4UEPMKM62OU1XE6U	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:07:54 GMT 2012	Tue Apr 03 13:08:08 GMT 2012	Sun Apr 08 06:08:08 PDT 2012				14	0% (0/0)	0% (0/0)	0% (0/0)	155	America	22	Book - - John Wayne 's	America	: The Politics of Celebrity&#44by Garry Wills ;	DOT	Categpory2		
23ZGYQ4J3NABT22LXUFY2IT22ATPCZ	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2CD92HECWA6XQPBBUURCT5KY05SKJ7	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:27:35 GMT 2012	Tue Apr 03 14:27:49 GMT 2012	Sun Apr 08 07:27:49 PDT 2012				14	0% (0/0)	0% (0/0)	0% (0/0)	155	America	22	Book - - John Wayne 's	America	: The Politics of Celebrity&#44by Garry Wills ;	DOT	Categpory2		
23ZGYQ4J3NABT22LXUFY2IT22ATPCZ	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2GMFBNFSVGUL2UW4ABXNK1FTEZFK68	A1C0X3AM7X75R9	Submitted	Tue Apr 03 15:10:00 GMT 2012	Tue Apr 03 15:10:08 GMT 2012	Sun Apr 08 08:10:08 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	155	America	22	Book - - John Wayne 's	America	: The Politics of Celebrity&#44by Garry Wills ;	DOT	Categpory2		
2CUNHMVHVKCJNSOJKMVJB9KR5XG53W	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			22FQQ7Q67051DBZM9GTTUC1YXRCWCJ	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:03:06 GMT 2012	Tue Apr 03 13:03:25 GMT 2012	Sun Apr 08 06:03:25 PDT 2012				19	0% (0/0)	0% (0/0)	0% (0/0)	156	England	22	Most everyone else in the world rations implicitly through a process known as &#34 queuing &#34 in	England	by progressively increasing the length of time needed to obtain services until the least hardy either get better&#44get discouraged&#44or die .	DOT	Category1		
2CUNHMVHVKCJNSOJKMVJB9KR5XG53W	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2PD42J1LY58BUTULIX7FOHD2HAR5Q0	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:40:33 GMT 2012	Tue Apr 03 14:40:46 GMT 2012	Sun Apr 08 07:40:46 PDT 2012				13	0% (0/0)	0% (0/0)	0% (0/0)	156	England	22	Most everyone else in the world rations implicitly through a process known as &#34 queuing &#34 in	England	by progressively increasing the length of time needed to obtain services until the least hardy either get better&#44get discouraged&#44or die .	DOT	Category1		
2CUNHMVHVKCJNSOJKMVJB9KR5XG53W	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2W6GOOGQSCM651X1AT9UYU01Z1CFFD	A1C0X3AM7X75R9	Submitted	Tue Apr 03 12:49:24 GMT 2012	Tue Apr 03 12:49:55 GMT 2012	Sun Apr 08 05:49:55 PDT 2012				31	0% (0/0)	0% (0/0)	0% (0/0)	156	England	22	Most everyone else in the world rations implicitly through a process known as &#34 queuing &#34 in	England	by progressively increasing the length of time needed to obtain services until the least hardy either get better&#44get discouraged&#44or die .	DOT	Category1		
2TX806UFBNFSI7HKXI05WW6OPSU2G0	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2IPMB3Q39Z0BTLGNO8VEZSTW2WLJUY	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 13:56:12 GMT 2012	Tue Apr 03 13:56:16 GMT 2012	Sun Apr 08 06:56:16 PDT 2012				4	0% (0/0)	0% (0/0)	0% (0/0)	157	London	22	The Daily Telegraph of	London	reported Wednesday from Gnjilane in eastern Kosovo that American Navy and Army welders have repaired a statue of a Serb hero that was damaged by a mob of Albanian Kosovars .	DOT	Category1		
2TX806UFBNFSI7HKXI05WW6OPSU2G0	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2JCSSZVXX2Q4SLHJ83PGRIW2Y49O6G	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:42:04 GMT 2012	Tue Apr 03 13:42:12 GMT 2012	Sun Apr 08 06:42:12 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	157	London	22	The Daily Telegraph of	London	reported Wednesday from Gnjilane in eastern Kosovo that American Navy and Army welders have repaired a statue of a Serb hero that was damaged by a mob of Albanian Kosovars .	DOT	Category3		
2TX806UFBNFSI7HKXI05WW6OPSU2G0	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2O8DHDM25L8IWEMVOW5ZAOE518DPF6	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 14:02:15 GMT 2012	Tue Apr 03 14:02:28 GMT 2012	Sun Apr 08 07:02:28 PDT 2012				13	0% (0/0)	0% (0/0)	0% (0/0)	157	London	22	The Daily Telegraph of	London	reported Wednesday from Gnjilane in eastern Kosovo that American Navy and Army welders have repaired a statue of a Serb hero that was damaged by a mob of Albanian Kosovars .	DOT	Category1		
2FNCOW0LGRZ3V3EE3RXVRUZXMIFZ8O	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			21T4IXKO2L9245ZVSLO32OCDQCHCD3	AWRAXV1RIYR0M	Submitted	Tue Apr 03 13:57:12 GMT 2012	Tue Apr 03 13:57:19 GMT 2012	Sun Apr 08 06:57:19 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	158	Afghanistan	22	By September&#44the United States was becoming openly critical of Pakistan for supporting a Taliban military offensive aimed at completing the conquest of	Afghanistan	0	LOC	Category3		
2FNCOW0LGRZ3V3EE3RXVRUZXMIFZ8O	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			220SV7WGKCCV8CQBSIUMLAPRFOE2SE	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:52:59 GMT 2012	Tue Apr 03 13:53:14 GMT 2012	Sun Apr 08 06:53:14 PDT 2012				15	0% (0/0)	0% (0/0)	0% (0/0)	158	Afghanistan	22	By September&#44the United States was becoming openly critical of Pakistan for supporting a Taliban military offensive aimed at completing the conquest of	Afghanistan	0	LOC	Category3		
2FNCOW0LGRZ3V3EE3RXVRUZXMIFZ8O	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2QHGSNTL0XULE7ASTYUMQDX6Q1F0MJ	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 14:10:55 GMT 2012	Tue Apr 03 14:11:49 GMT 2012	Sun Apr 08 07:11:49 PDT 2012				54	0% (0/0)	0% (0/0)	0% (0/0)	158	Afghanistan	22	By September&#44the United States was becoming openly critical of Pakistan for supporting a Taliban military offensive aimed at completing the conquest of	Afghanistan	0	LOC	Category3		
2ZFKO2L92HECJ1TWLDFCGF0DYWZFGX	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2MTPC6SK9RJ8SFMHHT8MEAPNZ00R3V	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 14:31:41 GMT 2012	Tue Apr 03 14:32:22 GMT 2012	Sun Apr 08 07:32:22 PDT 2012				41	0% (0/0)	0% (0/0)	0% (0/0)	159	Boston	22	Although commuter trains ( see page 117 ) run from	Boston	to Salem&#44Manchester&#44Gloucester&#44and Rockport&#44in most cases you are discharged a long way from beaches and sights so again you really need a car .	LOC	Category1		
2ZFKO2L92HECJ1TWLDFCGF0DYWZFGX	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2OQ5COW0LGRZQZZQX036ZNU07PS7Y9	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:33:18 GMT 2012	Tue Apr 03 13:33:34 GMT 2012	Sun Apr 08 06:33:34 PDT 2012				16	0% (0/0)	0% (0/0)	0% (0/0)	159	Boston	22	Although commuter trains ( see page 117 ) run from	Boston	to Salem&#44Manchester&#44Gloucester&#44and Rockport&#44in most cases you are discharged a long way from beaches and sights so again you really need a car .	LOC	Category1		
2ZFKO2L92HECJ1TWLDFCGF0DYWZFGX	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2SL3HVWAVKI6PE6PKGY2399RSIRGOP	A1C0X3AM7X75R9	Submitted	Tue Apr 03 15:02:53 GMT 2012	Tue Apr 03 15:03:00 GMT 2012	Sun Apr 08 08:03:00 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	159	Boston	22	Although commuter trains ( see page 117 ) run from	Boston	to Salem&#44Manchester&#44Gloucester&#44and Rockport&#44in most cases you are discharged a long way from beaches and sights so again you really need a car .	LOC	Category1		
2J1E1M7PKK9LENTNHP308LZYYCNSZI	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			23D0XULRGNTB6U9LVCWFT7N7DWZR5T	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 15:11:22 GMT 2012	Tue Apr 03 15:11:27 GMT 2012	Sun Apr 08 08:11:27 PDT 2012				5	0% (0/0)	0% (0/0)	0% (0/0)	160	China	22	The WP describes Clinton 's trip to	China	&#44 continuing today with a community leaders ' roundtable in Shanghai and an appearance on a radio call-in show ( wonder how long the delay is )&#44as an &#34 experiment in diplomacy as personal performance&#44&#34 referring to the familiar campaign stump style Clinton used in two talks on Chinese national television .	LOC	Category1		
2J1E1M7PKK9LENTNHP308LZYYCNSZI	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2C5IPDOBDDP8CAJJCS481MB41FLC1K	A3GLUDQZGEJL5G	Submitted	Tue Apr 03 14:36:04 GMT 2012	Tue Apr 03 14:36:14 GMT 2012	Sun Apr 08 07:36:14 PDT 2012				10	0% (0/0)	0% (0/0)	0% (0/0)	160	China	22	The WP describes Clinton 's trip to	China	&#44 continuing today with a community leaders ' roundtable in Shanghai and an appearance on a radio call-in show ( wonder how long the delay is )&#44as an &#34 experiment in diplomacy as personal performance&#44&#34 referring to the familiar campaign stump style Clinton used in two talks on Chinese national television .	LOC	Category1		
2J1E1M7PKK9LENTNHP308LZYYCNSZI	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2UET6YTWX4H34TCAMS09KI6JU282XC	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:15:52 GMT 2012	Tue Apr 03 13:16:00 GMT 2012	Sun Apr 08 06:16:00 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	160	China	22	The WP describes Clinton 's trip to	China	&#44 continuing today with a community leaders ' roundtable in Shanghai and an appearance on a radio call-in show ( wonder how long the delay is )&#44as an &#34 experiment in diplomacy as personal performance&#44&#34 referring to the familiar campaign stump style Clinton used in two talks on Chinese national television .	LOC	Category1		
