HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input_globalindex	Input_lemma	Input_lemmaindex	Input_lleftcontext	Input_lheadword	Input_lrightcontext	Input_gs_expert	Answer_Category	Approve	Reject
2CO6RLPHIT3HINXU2XX2RJQ3CHWH9P	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2M4F0CP5KXPT5E5HFD74TM7OBSMXYV	A11GFH66WMVKMB	Approved	Mon Apr 23 14:19:25 GMT 2012	Mon Apr 23 14:21:38 GMT 2012	Sat Apr 28 07:21:38 PDT 2012	Tue Apr 24 08:06:05 PDT 2012			133	100% (896/896)	100% (896/896)	0% (0/0)	473	vessel	88	And with the arrival of the Bronze Age&#44the Chinese created bronze	vessels	of such beauty and originality that&#44until modern times&#44archaeologists refused to believe they were cast 3&#44000 years ago .	CONTAINER	Category1		
2CO6RLPHIT3HINXU2XX2RJQ3CHWH9P	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2MB011K274J7WBDVOGZN86UYSYWECY	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:37:29 GMT 2012	Mon Apr 23 14:37:33 GMT 2012	Sat Apr 28 07:37:33 PDT 2012	Tue Apr 24 08:06:05 PDT 2012			4	100% (511/511)	100% (511/511)	0% (0/0)	473	vessel	88	And with the arrival of the Bronze Age&#44the Chinese created bronze	vessels	of such beauty and originality that&#44until modern times&#44archaeologists refused to believe they were cast 3&#44000 years ago .	CONTAINER	Category1		
2CO6RLPHIT3HINXU2XX2RJQ3CHWH9P	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2Q5HDM25L8I9AQJ5ZTQ6SE4R9TPGQZ	A1IV0802ICNA0A	Approved	Mon Apr 23 16:26:45 GMT 2012	Mon Apr 23 16:26:58 GMT 2012	Sat Apr 28 09:26:58 PDT 2012	Tue Apr 24 08:06:05 PDT 2012			13	100% (253/253)	100% (253/253)	0% (0/0)	473	vessel	88	And with the arrival of the Bronze Age&#44the Chinese created bronze	vessels	of such beauty and originality that&#44until modern times&#44archaeologists refused to believe they were cast 3&#44000 years ago .	CONTAINER	Category1		
2CO6RLPHIT3HINXU2XX2RJQ3CHWH9P	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2ZVTVOK5UFJ5OPUPW3QF2QS2PEB85K	A1LRRDBA84ITCJ	Approved	Mon Apr 23 14:27:10 GMT 2012	Mon Apr 23 14:27:15 GMT 2012	Sat Apr 28 07:27:15 PDT 2012	Tue Apr 24 08:06:05 PDT 2012			5	100% (966/966)	100% (463/463)	0% (0/0)	473	vessel	88	And with the arrival of the Bronze Age&#44the Chinese created bronze	vessels	of such beauty and originality that&#44until modern times&#44archaeologists refused to believe they were cast 3&#44000 years ago .	CONTAINER	Category1		
2Z7DOBDDP8PJJBHCVNOMF3Q4K9U3EE	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2KSRYNJ92NJK9RSA4YKULYW3TFB6B1	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:56:23 GMT 2012	Mon Apr 23 14:56:31 GMT 2012	Sat Apr 28 07:56:31 PDT 2012	Tue Apr 24 08:06:05 PDT 2012			8	100% (511/511)	100% (511/511)	0% (0/0)	474	bottle	89	Would it be rude if I took a nice	bottle	of French wine ( OK&#44maybe two ) ?	DOT	Category3		
2Z7DOBDDP8PJJBHCVNOMF3Q4K9U3EE	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2NU1O3W5XH0JCGFHKZPETLSQKR6ICE	A1BHMDRWW9ZYSO	Approved	Mon Apr 23 15:03:17 GMT 2012	Mon Apr 23 15:03:21 GMT 2012	Sat Apr 28 08:03:21 PDT 2012	Tue Apr 24 08:06:06 PDT 2012			4	100% (238/238)	100% (125/125)	0% (0/0)	474	bottle	89	Would it be rude if I took a nice	bottle	of French wine ( OK&#44maybe two ) ?	DOT	Category1		
2Z7DOBDDP8PJJBHCVNOMF3Q4K9U3EE	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2W0JIA0RYNJ9PE6J4FWBQJTVUKT275	A6WUFL0T08JBZ	Approved	Mon Apr 23 16:31:47 GMT 2012	Mon Apr 23 16:31:51 GMT 2012	Sat Apr 28 09:31:51 PDT 2012	Tue Apr 24 08:06:06 PDT 2012			4	100% (263/263)	100% (263/263)	0% (0/0)	474	bottle	89	Would it be rude if I took a nice	bottle	of French wine ( OK&#44maybe two ) ?	DOT	Category2		
2Z7DOBDDP8PJJBHCVNOMF3Q4K9U3EE	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2WIU6L5OBVCIOIKWMP9JJ7GVEWUGZD	A11GFH66WMVKMB	Approved	Mon Apr 23 14:10:57 GMT 2012	Mon Apr 23 14:12:34 GMT 2012	Sat Apr 28 07:12:34 PDT 2012	Tue Apr 24 08:06:06 PDT 2012			97	100% (896/896)	100% (896/896)	0% (0/0)	474	bottle	89	Would it be rude if I took a nice	bottle	of French wine ( OK&#44maybe two ) ?	DOT	Category2		
2Z7DOBDDP8PJJBHCVNOMF3Q4K9U3EE	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2XBKM05BMJTU4PJ1Y8G9VA7TIIFEJM	A1IV0802ICNA0A	Approved	Mon Apr 23 16:00:49 GMT 2012	Mon Apr 23 16:00:57 GMT 2012	Sat Apr 28 09:00:57 PDT 2012	Tue Apr 24 08:06:06 PDT 2012			8	100% (253/253)	100% (253/253)	0% (0/0)	474	bottle	89	Would it be rude if I took a nice	bottle	of French wine ( OK&#44maybe two ) ?	DOT	Category1		
2IMIXKO2L92H13J9OCUYSCCGBMJEDN	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			22O1VP9746OQOJAP8MH6B052365K05	AZG4GSFQRVYMQ	Approved	Mon Apr 23 15:58:51 GMT 2012	Mon Apr 23 15:58:57 GMT 2012	Sat Apr 28 08:58:57 PDT 2012	Tue Apr 24 08:06:06 PDT 2012			6	100% (346/346)	100% (346/346)	0% (0/0)	475	plate	89	Among the images reported on by the New York Times are &#34 two hands holding up a severed head by the hair&#44&#34 &#34 a man confronting his own severed head on a	plate	&#44 &#34 and &#34 a man 's brain and the upper end of his spinal column . . .	CONTAINER	Category2		
2IMIXKO2L92H13J9OCUYSCCGBMJEDN	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2J0D8J3VE7WSFKAXUVUMGK8B6OHZJ6	A1BHMDRWW9ZYSO	Approved	Mon Apr 23 14:58:55 GMT 2012	Mon Apr 23 14:59:12 GMT 2012	Sat Apr 28 07:59:12 PDT 2012	Tue Apr 24 08:06:06 PDT 2012			17	100% (238/238)	100% (125/125)	0% (0/0)	475	plate	89	Among the images reported on by the New York Times are &#34 two hands holding up a severed head by the hair&#44&#34 &#34 a man confronting his own severed head on a	plate	&#44 &#34 and &#34 a man 's brain and the upper end of his spinal column . . .	CONTAINER	Category1		
2IMIXKO2L92H13J9OCUYSCCGBMJEDN	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2M8J2D21O3W5K8NI74JI6KYF278E8P	A11GFH66WMVKMB	Approved	Mon Apr 23 14:11:39 GMT 2012	Mon Apr 23 14:13:19 GMT 2012	Sat Apr 28 07:13:19 PDT 2012	Tue Apr 24 08:06:06 PDT 2012			100	100% (896/896)	100% (896/896)	0% (0/0)	475	plate	89	Among the images reported on by the New York Times are &#34 two hands holding up a severed head by the hair&#44&#34 &#34 a man confronting his own severed head on a	plate	&#44 &#34 and &#34 a man 's brain and the upper end of his spinal column . . .	CONTAINER	Category2		
2IMIXKO2L92H13J9OCUYSCCGBMJEDN	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2N867D1X3V0F7RZN2HAE5M7QX6ZJCV	A1LRRDBA84ITCJ	Approved	Mon Apr 23 15:29:32 GMT 2012	Mon Apr 23 15:29:45 GMT 2012	Sat Apr 28 08:29:45 PDT 2012	Tue Apr 24 08:06:07 PDT 2012			13	100% (966/966)	100% (463/463)	0% (0/0)	475	plate	89	Among the images reported on by the New York Times are &#34 two hands holding up a severed head by the hair&#44&#34 &#34 a man confronting his own severed head on a	plate	&#44 &#34 and &#34 a man 's brain and the upper end of his spinal column . . .	CONTAINER	Category1		
2IMIXKO2L92H13J9OCUYSCCGBMJEDN	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2OJILKH1Q6SVDZ47Q1HUAL5POHT0JA	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:21:45 GMT 2012	Mon Apr 23 14:21:53 GMT 2012	Sat Apr 28 07:21:53 PDT 2012	Tue Apr 24 08:06:07 PDT 2012			8	100% (511/511)	100% (511/511)	0% (0/0)	475	plate	89	Among the images reported on by the New York Times are &#34 two hands holding up a severed head by the hair&#44&#34 &#34 a man confronting his own severed head on a	plate	&#44 &#34 and &#34 a man 's brain and the upper end of his spinal column . . .	CONTAINER	Category1		
2Y4VHVKCJ0117TU31M0KUW62JXY68O	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			25H9746OQ1SNDHUPOMR55QKD0DV3NP	A11GFH66WMVKMB	Approved	Mon Apr 23 16:04:30 GMT 2012	Mon Apr 23 16:08:53 GMT 2012	Sat Apr 28 09:08:53 PDT 2012	Tue Apr 24 08:06:07 PDT 2012			263	100% (896/896)	100% (896/896)	0% (0/0)	476	pot	89	That is the feeling that makes the children take out the broken tea	potl	and empty jam tin . &#34	CONTAINER	Category1		
2Y4VHVKCJ0117TU31M0KUW62JXY68O	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2A7K0COK2JE19YCJ2OCR06O0NYSLSV	A36JZTUKQVV5S5	Approved	Mon Apr 23 15:59:44 GMT 2012	Mon Apr 23 16:00:06 GMT 2012	Sat Apr 28 09:00:06 PDT 2012	Tue Apr 24 08:06:07 PDT 2012			22	100% (100/100)	100% (100/100)	0% (0/0)	476	pot	89	That is the feeling that makes the children take out the broken tea	potl	and empty jam tin . &#34	CONTAINER	Category1		
2Y4VHVKCJ0117TU31M0KUW62JXY68O	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2BHC6SK9RJ85BQ5YWWDAEPMP1CV4SJ	A2HM35CWB7IIFM	Approved	Mon Apr 23 15:36:20 GMT 2012	Mon Apr 23 15:36:32 GMT 2012	Sat Apr 28 08:36:32 PDT 2012	Tue Apr 24 08:06:07 PDT 2012			12	100% (511/511)	100% (511/511)	0% (0/0)	476	pot	89	That is the feeling that makes the children take out the broken tea	potl	and empty jam tin . &#34	CONTAINER	Category1		
2Y4VHVKCJ0117TU31M0KUW62JXY68O	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2NH8PJWKUDD8KDY28I0Z4B6V6AYK9G	A1LRRDBA84ITCJ	Approved	Mon Apr 23 15:49:51 GMT 2012	Mon Apr 23 15:49:55 GMT 2012	Sat Apr 28 08:49:55 PDT 2012	Tue Apr 24 08:06:07 PDT 2012			4	100% (966/966)	100% (463/463)	0% (0/0)	476	pot	89	That is the feeling that makes the children take out the broken tea	potl	and empty jam tin . &#34	CONTAINER	Category1		
2Y4VHVKCJ0117TU31M0KUW62JXY68O	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2U91Q6SVQ8H8VDDTO0WOFVCJEDSN4V	AZG4GSFQRVYMQ	Approved	Mon Apr 23 16:15:22 GMT 2012	Mon Apr 23 16:15:31 GMT 2012	Sat Apr 28 09:15:31 PDT 2012	Tue Apr 24 08:06:08 PDT 2012			9	100% (346/346)	100% (346/346)	0% (0/0)	476	pot	89	That is the feeling that makes the children take out the broken tea	potl	and empty jam tin . &#34	CONTAINER	Category3		
2SVPGFL6VCPWM0EMVB9OZ1S83XWL6O	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			28F5F3Q0JG5TLDABED24DF9T5E4DHH	A2HM35CWB7IIFM	Approved	Mon Apr 23 15:00:43 GMT 2012	Mon Apr 23 15:00:58 GMT 2012	Sat Apr 28 08:00:58 PDT 2012	Tue Apr 24 08:06:08 PDT 2012			15	100% (511/511)	100% (511/511)	0% (0/0)	477	bag	90	The NYT&#44WP&#44and LAT report that things had unwound so much that the Israel delegation had packed their	bag	and some of their luggage was transferred to the airport .	DOT	Category3		
2SVPGFL6VCPWM0EMVB9OZ1S83XWL6O	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2AGHOVR14IXKBT88KW5C0A6YGKG788	A11GFH66WMVKMB	Approved	Mon Apr 23 15:50:10 GMT 2012	Mon Apr 23 15:52:43 GMT 2012	Sat Apr 28 08:52:43 PDT 2012	Tue Apr 24 08:06:08 PDT 2012			153	100% (896/896)	100% (896/896)	0% (0/0)	477	bag	90	The NYT&#44WP&#44and LAT report that things had unwound so much that the Israel delegation had packed their	bag	and some of their luggage was transferred to the airport .	DOT	Category1		
2SVPGFL6VCPWM0EMVB9OZ1S83XWL6O	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2CFJQ2172Z99D8TA203VIBU2G5LZR8	A36JZTUKQVV5S5	Approved	Mon Apr 23 16:29:51 GMT 2012	Mon Apr 23 16:29:59 GMT 2012	Sat Apr 28 09:29:59 PDT 2012	Tue Apr 24 08:06:08 PDT 2012			8	100% (100/100)	100% (100/100)	0% (0/0)	477	bag	90	The NYT&#44WP&#44and LAT report that things had unwound so much that the Israel delegation had packed their	bag	and some of their luggage was transferred to the airport .	DOT	Category1		
2SVPGFL6VCPWM0EMVB9OZ1S83XWL6O	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2QCPEIB9BAWLFDKO8KMXYD3N6DIY1F	A1LRRDBA84ITCJ	Approved	Mon Apr 23 15:44:32 GMT 2012	Mon Apr 23 15:44:36 GMT 2012	Sat Apr 28 08:44:36 PDT 2012	Tue Apr 24 08:06:09 PDT 2012			4	100% (966/966)	100% (463/463)	0% (0/0)	477	bag	90	The NYT&#44WP&#44and LAT report that things had unwound so much that the Israel delegation had packed their	bag	and some of their luggage was transferred to the airport .	DOT	Category1		
2SVPGFL6VCPWM0EMVB9OZ1S83XWL6O	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2VYVCPWZ9RNDJ9BUJ7YSR3DUTGYQBT	A6WUFL0T08JBZ	Approved	Mon Apr 23 16:32:20 GMT 2012	Mon Apr 23 16:32:24 GMT 2012	Sat Apr 28 09:32:24 PDT 2012	Tue Apr 24 08:06:09 PDT 2012			4	100% (263/263)	100% (263/263)	0% (0/0)	477	bag	90	The NYT&#44WP&#44and LAT report that things had unwound so much that the Israel delegation had packed their	bag	and some of their luggage was transferred to the airport .	DOT	Category1		
2FNCOW0LGRZ3V3EE3RXVRUZXO1V8ZH	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			29R2MIKMN9U8C0L2Q8NW1I3T7K0AR4	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:29:40 GMT 2012	Mon Apr 23 14:29:47 GMT 2012	Sat Apr 28 07:29:47 PDT 2012	Tue Apr 24 08:06:09 PDT 2012			7	100% (511/511)	100% (511/511)	0% (0/0)	478	bottle	90	Depleted and drained&#44I stared out at the Hudson River in the summer dusk&#44drank two miniature	bottles	of Zinfandel&#44and fell asleep .	CONTENT	Category2		
2FNCOW0LGRZ3V3EE3RXVRUZXO1V8ZH	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2AYUFBNFSVGU86Q8N7N6RG1G5P25JY	A2HAIY6HUOISQY	Approved	Mon Apr 23 13:56:07 GMT 2012	Mon Apr 23 13:56:18 GMT 2012	Sat Apr 28 06:56:18 PDT 2012	Tue Apr 24 08:06:09 PDT 2012			11	100% (105/105)	100% (105/105)	0% (0/0)	478	bottle	90	Depleted and drained&#44I stared out at the Hudson River in the summer dusk&#44drank two miniature	bottles	of Zinfandel&#44and fell asleep .	CONTENT	Category2		
2FNCOW0LGRZ3V3EE3RXVRUZXO1V8ZH	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2CQU98JHSTLBQCNETY0ISBJFWD5QEN	A2ZH5LDUY5UFD4	Approved	Mon Apr 23 15:45:03 GMT 2012	Mon Apr 23 15:51:53 GMT 2012	Sat Apr 28 08:51:53 PDT 2012	Tue Apr 24 08:06:09 PDT 2012			410	100% (128/128)	100% (128/128)	0% (0/0)	478	bottle	90	Depleted and drained&#44I stared out at the Hudson River in the summer dusk&#44drank two miniature	bottles	of Zinfandel&#44and fell asleep .	CONTENT	Category2		
2FNCOW0LGRZ3V3EE3RXVRUZXO1V8ZH	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2JM8P9Y38TWWK9QRCD9M4JTBT9OZIQ	A1LRRDBA84ITCJ	Approved	Mon Apr 23 14:32:51 GMT 2012	Mon Apr 23 14:32:58 GMT 2012	Sat Apr 28 07:32:58 PDT 2012	Tue Apr 24 08:06:10 PDT 2012			7	100% (966/966)	100% (463/463)	0% (0/0)	478	bottle	90	Depleted and drained&#44I stared out at the Hudson River in the summer dusk&#44drank two miniature	bottles	of Zinfandel&#44and fell asleep .	CONTENT	Category2		
2FNCOW0LGRZ3V3EE3RXVRUZXO1V8ZH	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2ZBWKUDD8XMBQHQ8HF26YTO76Q6NC5	A11GFH66WMVKMB	Approved	Mon Apr 23 15:52:57 GMT 2012	Mon Apr 23 15:55:52 GMT 2012	Sat Apr 28 08:55:52 PDT 2012	Tue Apr 24 08:06:10 PDT 2012			175	100% (896/896)	100% (896/896)	0% (0/0)	478	bottle	90	Depleted and drained&#44I stared out at the Hudson River in the summer dusk&#44drank two miniature	bottles	of Zinfandel&#44and fell asleep .	CONTENT	Category2		
2ROX3YOCCF0CCW7W789NMIXZREISR7	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			26TVP9746OQ1FEDPP5X7451RXYJ1LV	AZG4GSFQRVYMQ	Approved	Mon Apr 23 16:18:15 GMT 2012	Mon Apr 23 16:18:20 GMT 2012	Sat Apr 28 09:18:20 PDT 2012	Tue Apr 24 08:06:10 PDT 2012			5	100% (346/346)	100% (346/346)	0% (0/0)	479	container	90	This error is a perpetuation of Erasmus&#44who published his Adagia ( 1500 ) in which&#44inter alia&#44appears the Pandora story in which he mistakes ( pyxis ) a smallish boxwood box for&#44the largest wine storage	container	0	CONTAINER	Category2		
2ROX3YOCCF0CCW7W789NMIXZREISR7	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:47:18 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:47:18 GMT 2012			2NE25L8I9NZWT81YO354UW7ULSSJT7	A1LRRDBA84ITCJ	Approved	Mon Apr 23 14:40:34 GMT 2012	Mon Apr 23 14:40:39 GMT 2012	Sat Apr 28 07:40:39 PDT 2012	Tue Apr 24 08:06:10 PDT 2012			5	100% (966/966)	100% (463/463)	0% (0/0)	479	container	90	This error is a perpetuation of Erasmus&#44who published his Adagia ( 1500 ) in which&#44inter alia&#44appears the Pandora story in which he mistakes ( pyxis ) a smallish boxwood box for&#44the largest wine storage	container	0	CONTAINER	Category1		
